symbol,sector,cyclicality_tag,market_cap_approx,roe,roce,debt_equity,interest_coverage,revenue_cagr_3y,revenue_growth_1y,pe_current,ret_3m,ret_6m,ret_12m,ret_24m,above_50sma,above_200sma,rsi14,obv_slope_short,obv_slope_long,turnover_median_60d,ownership_flow_long,ownership_flow_short,pe_for_ranking,roe_pct,roce_pct,quality_score,growth_3y_score,growth_1y_score,growth_divergence_flag,value_score,stage_3y_score,stage_timing_tag,stage_1y_score,sector_macro_3y_score,sector_macro_1y_score,ownership_3y_score,ownership_1y_score,accumulation_3y_score,accumulation_1y_score,composite_3y,coverage_3y,composite_1y,coverage_1y,bs_flag,mcap_tercile,min_turnover,liquidity_flag,final_score_3y,final_score_1y,recommendation_3y,recommendation_1y,coverage_flag_3y,coverage_flag_1y,ttm_growth,ttm_eps_src,latest_qtr,stale_flag,zero_cov_flag,recommendation_overall
ABB,Capital Goods,Cyclical,,,,,,,15.002195871761081,54.5729537366548,0.07556011449963407,0.5503140950273084,0.3399779961888847,-0.09210169221452735,True,True,69.65252228939244,6771738.0,15319637.0,2135959470.0,0.9416666666666664,0.06000000000000005,54.5729537366548,,,,,56.85483870967742,False,,63.944623766441204,Neutral,65.31411285042584,85.89161118508655,77.5027962716378,79.66386554621849,40.08403361344538,51.57318741450069,62.0,72.07856583768553,57.14285714285714,63.19736506864884,71.42857142857143,GREEN,,,GREEN,72.07856583768553,63.19736506864884,Hold,Hold,Med,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,True,Hold
BSE,Financial Services,NotCyclical,149479.61180884033,0.24539656980547286,0.304445010975731,0.0,58.625,73.53548921137967,59.537953795379536,60.045624898158714,0.06454268193555746,0.30462862698402815,0.5582252715039591,3.6711970736314017,False,True,37.684610168663966,-17255293.0,112780731.0,13507801633.018188,,,60.045624898158714,86.5546218487395,75.0,80.77731092436974,97.51937984496124,94.35483870967742,False,23.011133488719423,95.57851331866135,Neutral,32.76689251848714,47.73288948069241,28.957922769640476,,,80.98495212038304,6.266666666666667,71.93784812572716,85.71428571428571,51.13959947697079,85.71428571428571,N/A-financial-sector,Large,50000000.0,GREEN,71.93784812572716,51.13959947697079,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
CANBK,Financial Services,NotCyclical,125976.69188213833,0.161951712470537,,1.3192982456140352,,,3.922632851433372,6.390863021618219,-0.08888079960458828,-0.1379215140182346,0.16201896822890305,0.17253812124774748,False,False,46.24142992313452,57710830.0,272806604.0,3088468539.0961914,0.5016666666666666,-0.024999999999999467,6.390863021618219,68.90756302521008,,68.90756302521008,,21.102150537634408,False,91.90842026657012,33.17119809638782,Neutral,6.931045253783886,47.73288948069241,28.957922769640476,67.22689075630252,30.92436974789916,91.38166894664843,88.4,68.8435906044167,85.71428571428571,43.269632807078004,100.0,N/A-financial-sector,Large,50000000.0,GREEN,71.8435906044167,46.269632807078004,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
QPOWER,Capital Goods,Cyclical,14070.478911360282,0.35018868297902156,0.2274781007314876,0.07380073800738007,25.142857142857142,55.26604332796297,182.14285714285717,75.64773608258217,-0.07191229249241538,0.7781444251141278,0.5276477618336184,,True,True,49.69481998642998,523642.0,44696884.0,274868289.4699707,,,75.64773608258217,94.39252336448598,75.0,84.69626168224299,94.88372093023256,99.05913978494624,True,23.552514463729416,86.76775389985818,Neutral,46.06226403310303,85.89161118508655,77.5027962716378,,,66.34746922024624,33.2,71.44525107598194,85.71428571428571,60.126222527088984,85.71428571428571,GREEN,Mid,10000000.0,GREEN,71.44525107598194,60.126222527088984,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
ZYDUSLIFE,Healthcare,NotCyclical,118039.20393487035,0.17596771249430251,0.23525157697716867,0.46090292121569787,19.30523917995444,16.347945718824477,16.805782634885126,23.031936615051148,0.232140976416511,0.28111469831848046,0.1914233892087045,0.010562599937758987,True,True,63.171991263948385,4945142.0,28465892.0,1280038119.293335,0.4166666666666666,0.46499999999999986,23.031936615051148,68.57142857142857,77.14285714285715,72.85714285714286,62.01550387596899,63.03763440860215,False,82.28891855807743,59.51495156329264,Neutral,75.97356769676634,66.50785619174435,90.47589880159788,63.69747899159663,63.949579831932766,59.91792065663475,56.666666666666664,68.27111754130362,100.0,73.7314274640179,100.0,GREEN,Large,50000000.0,GREEN,71.27111754130362,76.7314274640179,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
TRITURBINE,Capital Goods,Cyclical,19851.754932750355,0.2508558560532368,0.29550120427016113,0.024896265560165973,149.66666666666666,20.451910675517816,8.778054862842888,56.830155513808464,0.08590766912759884,0.22445528207466814,-0.019969209455052872,0.007665218425108256,False,True,44.42116810646371,13835865.0,140144540.0,479099411.3571167,1.7850000000000001,-0.08499999999999996,56.830155513808464,88.78504672897196,91.66666666666666,90.22585669781931,72.71317829457364,35.88709677419355,False,44.13217623497998,45.83271389286267,Neutral,32.39280382427427,85.89161118508655,77.5027962716378,90.4201680672269,27.39495798319328,84.81532147742818,71.2,71.04457538527683,100.0,51.96724393067134,100.0,GREEN,Mid,10000000.0,GREEN,71.04457538527683,51.96724393067134,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
UNIONBANK,Financial Services,NotCyclical,128848.76947009494,0.13830725053491233,,0.5825296513717503,,,-1.3336403407782638,6.239186849259184,-0.0820809905764116,0.04550743712782701,0.24974828226871026,0.38387102767758075,True,True,54.03786026494004,1731217.0,284776073.0,2172269609.4847946,1.225,2.825,6.239186849259184,53.78151260504202,,53.78151260504202,,9.946236559139784,False,90.44975221198887,74.74125309325053,Neutral,26.386296618134093,47.73288948069241,28.957922769640476,84.70588235294117,92.26890756302521,92.20246238030096,42.13333333333333,72.01016358080297,85.71428571428571,45.223169328061346,100.0,N/A-financial-sector,Large,50000000.0,GREEN,71.01016358080297,44.223169328061346,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
OSWALPUMPS,Capital Goods,Cyclical,4596.061799454711,0.43917302025909866,0.4188797241781808,0.1408199643493761,14.685714285714285,75.018109266521,44.304682040531105,12.22356861557104,-0.027359300799150832,-0.11532559833287448,-0.41479332849891226,,True,False,46.215027738975266,2717607.0,6114611.0,182395720.09069824,,,12.22356861557104,96.26168224299066,99.07407407407408,97.66787815853237,97.82945736434108,91.26344086021506,True,71.79442508710801,2.0273126431766118,Neutral,29.03484643245168,85.89161118508655,77.5027962716378,,,36.25170998632011,46.93333333333333,71.9061423564932,85.71428571428571,67.18130722075247,85.71428571428571,GREEN,Small,2500000.0,GREEN,70.9061423564932,66.18130722075247,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
BAJAJ-AUTO,Automobile and Auto Components,Cyclical,284189.48778647796,0.2237887094055716,0.21788891254532494,0.5849042027194067,11.203592814371257,19.94330772245916,23.355688904577,26.86716596452905,0.0687440833436963,0.09659804940625172,0.29873535586779587,0.12729282158853317,True,True,58.89150715366123,-886189.0,5298377.0,3622581658.5,-0.04333333333333359,0.1299999999999999,26.86716596452905,86.95652173913044,63.04347826086957,75.0,71.93798449612403,77.15053763440861,False,65.98687138406765,71.01097729882369,Neutral,57.11640484018944,100.0,53.26844207723036,25.210084033613445,45.63025210084034,34.74692202462381,21.46666666666667,67.8760588008105,100.0,60.79322222719295,100.0,GREEN,Large,50000000.0,GREEN,70.8760588008105,63.79322222719295,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
POLYCAB,Capital Goods,Cyclical,140602.99752084742,0.1967956493893072,0.2778937483919246,0.01965192772087601,16.51440329218107,26.97862747858697,32.058773712737135,48.4388141295206,0.12931921971540583,0.22550938428678413,0.3807655422017482,0.4287412255260672,False,True,43.6807106475135,1638130.0,4403842.0,2943112953.0,0.9266666666666667,0.6850000000000005,48.4388141295206,76.63551401869158,87.96296296296296,82.29923849082726,81.70542635658916,85.75268817204301,False,48.210680907877176,78.37251331790198,Neutral,35.65256385588357,85.89161118508655,77.5027962716378,79.15966386554622,72.60504201680672,32.0109439124487,41.06666666666667,70.75985508814458,100.0,61.50609852885047,100.0,GREEN,Large,50000000.0,GREEN,70.75985508814458,61.50609852885047,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
JAMNAAUTO,Automobile and Auto Components,Cyclical,5356.562234951138,0.18964285545701015,0.29122268881312086,0.010462074978204011,30.46153846153846,3.9561223996381623,15.066079295154179,23.148531740811205,0.06280230061544545,0.0038196112231636548,0.44720778110261294,0.10663015690926825,True,True,54.22437752581845,34958226.0,152884373.0,198607473.30044556,-0.17166666666666686,-1.6500000000000008,23.148531740811205,71.73913043478261,89.13043478260869,80.43478260869566,22.170542635658915,57.52688172043011,False,83.28882955051179,76.38235776923874,Neutral,50.14978446964039,100.0,53.26844207723036,17.394957983193276,3.361344537815126,85.77291381668947,83.73333333333333,67.5528750057225,100.0,60.15398385543728,100.0,GREEN,Small,2500000.0,GREEN,70.5528750057225,63.15398385543728,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
BLS,Consumer Services,NotCyclical,10330.455635491608,0.28251183251056,0.2880890190124326,0.1749898497766951,35.608695652173914,25.519386842580683,36.69097538742023,14.268585131894485,-0.18638038787538624,-0.1938474769693862,-0.37583827785177737,-0.3491940556130292,False,False,36.85866874013479,-11229839.0,286531933.0,279030125.93266296,1.0616666666666665,0.05499999999999994,14.268585131894485,89.13043478260869,82.6086956521739,85.8695652173913,80.15503875968992,88.5752688172043,False,76.29593080629245,7.8461197600706365,Neutral,3.5208964110106757,7.985885486018644,14.776830892143808,82.52100840336134,38.90756302521009,92.33926128590971,8.0,67.51321059878916,100.0,50.413977322093,100.0,GREEN,Small,2500000.0,GREEN,70.51321059878916,53.413977322093,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
MCX,Financial Services,NotCyclical,71816.27728839526,0.231478127667886,0.2679696661448461,0.0017556179775280898,88.0,64.83422863389193,107.01438848920861,53.91612409038682,-0.01524958769089313,0.22786742259049286,0.7558729185976358,2.5850621168311854,False,True,47.864735070517405,-31814110.0,28967038.0,8740641654.940063,1.1483333333333334,1.0449999999999982,53.91612409038682,84.03361344537815,66.66666666666666,75.35014005602241,96.74418604651163,99.05913978494624,True,25.350410717114343,97.30616570008722,Neutral,24.278723921782053,47.73288948069241,28.957922769640476,83.19327731092437,79.49579831932773,60.32831737346102,4.0,70.49062570033028,100.0,51.53237935888942,100.0,N/A-financial-sector,Large,50000000.0,GREEN,70.49062570033028,51.53237935888942,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
TIPSMUSIC,Media Entertainment & Publication,NotCyclical,8625.622364260114,0.7253963764993177,0.8989914756258099,0.019230769230769232,3.0,26.21629070246163,20.578778135048225,39.74941181686689,0.1741705055260654,0.33777341163483965,0.06123699596576615,0.5050023565749258,True,True,51.49022711709084,2717975.0,26134301.0,131531642.5,,,39.74941181686689,93.75,100.0,96.875,80.62015503875969,71.7741935483871,False,44.847574543836224,76.38105104750996,Neutral,77.8287550660687,30.089747003994674,42.34007989347536,,,59.097127222982216,47.06666666666667,70.25056104378226,85.71428571428571,68.92670929623358,85.71428571428571,GREEN,Small,2500000.0,GREEN,70.25056104378226,68.92670929623358,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
KIRLPNU,Capital Goods,Cyclical,11210.657174799486,0.1979404691636521,0.2765612959643974,0.0024019215372297837,120.0,59.427041772920866,28.192252510760408,44.125254787731365,0.3837853000684781,0.686189263817395,0.2292918783743676,0.3822517850745517,True,True,46.70814014540067,2867352.0,6799539.0,226524271.28015137,2.263333333333333,1.5499999999999994,44.125254787731365,77.57009345794393,87.03703703703704,82.30356524749048,95.81395348837209,82.66129032258065,True,33.9350027679182,71.71717062271745,Neutral,91.9847415410155,85.89161118508655,77.5027962716378,92.77310924369748,85.21008403361344,38.303693570451436,48.13333333333333,71.23226531192518,100.0,73.24298906837593,100.0,GREEN,Small,2500000.0,GREEN,70.23226531192518,72.24298906837593,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
SBIN,Financial Services,NotCyclical,990358.7651624748,0.15980152682026194,,1.3039113886041827,,,4.982670478278495,11.328133045939525,-0.05241016164437251,0.020747198321968696,0.2981974188775487,0.2506472465438052,True,True,52.3808564771134,80975786.0,217904124.0,12577840408.246765,0.07499999999999989,-0.004999999999999893,11.328133045939525,68.0672268907563,,68.0672268907563,,23.655913978494624,False,73.91437170464575,75.74663746977063,Neutral,30.613337676439258,47.73288948069241,28.957922769640476,38.31932773109244,32.857142857142854,89.60328317373461,92.0,66.92966848249277,85.71428571428571,46.47214769692896,100.0,N/A-financial-sector,Large,50000000.0,GREEN,69.92966848249277,49.47214769692896,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
HEROMOTOCO,Automobile and Auto Components,Cyclical,98588.12378031782,0.21618200168663057,0.27858106803098026,0.03604645782240526,90.5,11.54811279148773,15.85133418043203,17.066202090592334,-0.07278750591575955,-0.12922327973249348,0.20154883321247308,-0.04863654176566523,False,False,47.96074218068397,-3577036.0,3760214.0,2599173347.5,0.413333333333334,0.5350000000000001,17.066202090592334,84.78260869565217,84.78260869565217,84.78260869565217,46.2015503875969,60.3494623655914,False,82.79261237205162,30.063276394315395,Neutral,8.140036893042714,100.0,53.26844207723036,63.36134453781512,66.80672268907563,30.91655266757866,14.799999999999999,66.74703562224317,100.0,52.61018370107707,100.0,GREEN,Large,50000000.0,GREEN,69.74703562224317,55.61018370107707,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
SHYAMMETL,Capital Goods,Cyclical,28767.08398539384,0.16305671964164642,0.233504891034408,0.08721687060661286,12.151041666666666,13.59046605445593,22.792826686731882,25.857355864811133,0.22188951314149907,0.279906494096982,0.22845734835759046,0.47580692565357974,True,True,70.11405765923934,4515709.0,11903096.0,543566403.6487427,0.3616666666666666,1.1999999999999997,25.857355864811133,64.48598130841121,77.77777777777779,71.1318795430945,52.71317829457365,75.80645161290323,False,68.4968847352025,72.8991134682468,Extended,78.61002280550463,85.89161118508655,77.5027962716378,61.680672268907564,81.84873949579831,46.10123119015048,55.60000000000001,66.68853438668825,100.0,74.18052649797518,100.0,GREEN,Mid,10000000.0,GREEN,69.68853438668825,77.18052649797518,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
EMCURE,Healthcare,NotCyclical,34789.595037997016,0.1881730644755961,0.25807219420857574,0.3147474747474747,12.95138888888889,15.419706558812841,16.565349544072937,36.970876767265686,0.10418962276713795,0.16258221304993548,0.39255915259724117,,True,True,51.446424352143374,1524178.0,8053834.0,266461313.5,,,36.970876767265686,75.71428571428571,84.28571428571429,80.0,58.91472868217055,62.634408602150536,False,60.13861619414121,82.85468723796747,Neutral,53.27006804991868,66.50785619174435,90.47589880159788,,,40.21887824897401,40.666666666666664,66.48727927293876,85.71428571428571,65.58061955700009,85.71428571428571,GREEN,Mid,10000000.0,GREEN,69.48727927293876,68.58061955700009,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
JAINREC,Metals & Mining,Cyclical,11838.316361882835,0.3590529845835625,0.18471273950683756,0.8174247277386291,5.8125,46.037835564926866,48.43677088194121,33.74754300520322,-0.18016943610388725,-0.1698683515132361,,,False,,43.8886299674029,17279460.0,60521953.0,800693104.952301,,,33.74754300520322,95.83333333333334,58.333333333333336,77.08333333333334,93.33333333333333,92.47311827956989,False,24.749666221628836,,Neutral,5.205581447704155,94.9462050599201,6.26444740346205,,,71.27222982216142,74.13333333333333,69.45148987430859,71.42857142857143,37.38984522454948,85.71428571428571,GREEN,Small,2500000.0,GREEN,69.45148987430859,37.38984522454948,Hold,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
KALYANKJIL,Consumer Durables,NotCyclical,56415.13509487887,0.15593976943373952,0.16586812474430834,0.9695672848311936,5.752886836027714,36.44428379565146,42.66554903604358,41.78898895916954,0.30922149840943103,0.10323940280282495,-0.058319261477014384,0.10727170936506081,True,True,81.77075096352907,635584887.0,484328589.0,1967535137.8388977,4.438333333333333,-0.4299999999999997,41.78898895916954,58.536585365853654,39.02439024390244,48.78048780487805,89.92248062015504,90.59139784946237,False,77.413217623498,52.56777657888974,Extended,76.50422571665523,25.229560585885487,54.25752330226364,97.3109243697479,13.865546218487395,96.16963064295486,99.06666666666666,69.44150662490696,100.0,67.58773562448177,100.0,GREEN,Large,50000000.0,GREEN,69.44150662490696,67.58773562448177,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
ANGELONE,Financial Services,NotCyclical,30481.789933389693,0.2851063722449897,0.2727600144628977,1.2996077149395227,4.155251141552512,19.617430932558456,9.08725371934056,29.52380844735174,0.049003584256808175,0.3947064413502459,0.26996426508431326,0.48697206581848906,False,True,47.97051711285729,-15531349.0,158792202.0,2076063129.1181183,1.3233333333333333,0.4450000000000003,29.52380844735174,91.59663865546219,70.83333333333334,81.21498599439776,71.62790697674419,37.23118279569893,False,41.24719137712071,77.79668259735102,Neutral,31.885041952626114,47.73288948069241,28.957922769640476,85.88235294117646,63.52941176470588,86.73050615595075,6.933333333333333,69.38352815762981,100.0,44.679961624108294,100.0,N/A-financial-sector,Mid,10000000.0,GREEN,69.38352815762981,44.679961624108294,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
MOTHERSON,Automobile and Auto Components,Cyclical,160369.91121886205,0.11212757962133782,0.18953778670173133,0.46780058078528025,7.4655172413793105,17.01715560545274,10.944634577654998,39.356162711365585,0.16811197203453698,0.2559496123087317,0.4362815468503667,0.08627716097909155,True,True,50.66415061220715,-28269048.0,447711630.0,2252520627.6459503,1.0016666666666667,0.3600000000000003,39.356162711365585,32.608695652173914,47.82608695652174,40.21739130434783,64.03100775193799,43.145161290322584,False,59.63655244029076,75.22652133173194,Neutral,76.81136271655707,100.0,53.26844207723036,81.00840336134453,59.66386554621849,95.48563611491107,4.8,69.24517759411422,100.0,54.97248935493713,100.0,GREEN,Large,50000000.0,GREEN,69.24517759411422,54.97248935493713,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
CIEINDIA,Automobile and Auto Components,Cyclical,15232.562180195959,,,,,,,,-0.022043210525198975,0.17541845869485084,0.08817256389646433,-0.18637177609783528,True,True,55.70122614495228,520868.0,9502752.0,118376180.86723328,0.6600000000000001,1.100000000000001,,,,,,,False,,48.00510484657266,Neutral,42.51876627439367,100.0,53.26844207723036,73.10924369747899,80.33613445378151,42.6812585499316,33.06666666666666,69.19754697292176,57.14285714285714,50.58052590159848,57.14285714285714,GREEN,Mid,10000000.0,GREEN,69.19754697292176,50.58052590159848,Hold,Hold,Med,Med,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,True,False,Hold
ANANDRATHI,Financial Services,NotCyclical,34645.456935355905,0.3883310221859485,0.5231247306345389,0.08308308308308308,36.625,30.87190406342706,22.769230769230763,74.24491601771689,0.13741092739660643,0.3220480220168489,0.8878840023120813,1.0516250431659855,True,True,65.72790159175486,7588983.0,23976225.0,713102962.296875,0.17666666666666672,0.19999999999999984,74.24491601771689,97.47899159663865,100.0,98.73949579831933,85.89147286821705,75.67204301075269,False,20.11315900875965,96.23404589839912,Neutral,73.14970754514042,47.73288948069241,28.957922769640476,49.2436974789916,51.59663865546219,57.729138166894664,63.2,69.15854561474497,100.0,62.89711271749742,100.0,N/A-financial-sector,Mid,10000000.0,GREEN,69.15854561474497,62.89711271749742,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
ASHAPURMIN,Metals & Mining,Cyclical,6965.178365584839,0.34689079764286884,0.1049849187262789,0.8756822316555488,4.703389830508475,41.948696848784216,91.2710007304602,16.743217224963562,0.17268101254773738,-0.17520517257565216,0.4947203860895768,0.6351918764167181,True,True,58.669765682714825,8047749.0,32632106.0,326901457.875,-0.4200000000000001,0.5450000000000014,16.743217224963562,91.66666666666666,20.833333333333336,56.25,92.24806201550388,99.05913978494624,True,62.192923898531376,85.54423630881189,Neutral,58.533023431728516,94.9462050599201,6.26444740346205,8.907563025210084,67.56302521008404,62.517099863201096,64.4,69.15099090825352,100.0,57.23521433558893,100.0,GREEN,Small,2500000.0,GREEN,69.15099090825352,57.23521433558893,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
ARE&M,Automobile and Auto Components,Cyclical,16503.866181804253,0.13620795396555463,0.23955783595858818,0.05012964563526361,33.44444444444444,9.952920980044677,7.535419585863301,18.41949350647796,0.17798106789549983,0.02222604429746755,-0.0680986434976355,-0.4551149775897517,True,True,62.38648288878601,20019051.0,66418838.0,437630951.42419434,1.9949999999999994,-1.9749999999999996,18.41949350647796,50.0,71.73913043478261,60.869565217391305,39.689922480620154,32.123655913978496,False,80.93422809359848,22.460917222478887,Neutral,67.11690726667695,100.0,53.26844207723036,91.42857142857143,1.0924369747899159,72.64021887824897,76.66666666666667,65.83199469082656,100.0,56.94829106385133,100.0,GREEN,Mid,10000000.0,GREEN,68.83199469082656,59.94829106385133,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
LLOYDSME,Metals & Mining,Cyclical,107932.13302752293,0.16803792514103397,0.27737733418736565,1.4934755965683801,12.166666666666666,72.17266387561526,154.61984823686953,27.274744784731467,0.13228271079329312,0.4927585855143244,0.23890234642385777,1.4508272217305422,True,True,60.105522529421414,4675956.0,20492990.0,842430163.75,0.045000000000000005,0.039999999999999994,27.274744784731467,62.5,91.66666666666666,77.08333333333333,97.36434108527132,99.05913978494624,True,33.58169867515662,77.55160341177726,Neutral,80.86722552483563,94.9462050599201,6.26444740346205,35.378151260504204,37.3109243697479,55.12995896032832,56.00000000000001,68.64582956520546,100.0,57.23578864493321,100.0,GREEN,Large,50000000.0,GREEN,68.64582956520546,57.23578864493321,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
CANFINHOME,Financial Services,NotCyclical,12045.357205220404,0.17344690591947667,,6.39658919913058,,,8.192588858079164,10.660066294366603,0.048327137546468446,0.020887641034671667,0.1578052497697897,0.05713831565192451,True,True,56.05612924803339,2998240.0,6384176.0,148847193.73980713,2.3466666666666662,1.7250000000000005,10.660066294366603,73.10924369747899,,73.10924369747899,,34.543010752688176,False,65.53258002539971,62.4055520961802,Neutral,48.34094354902586,47.73288948069241,28.957922769640476,93.4453781512605,86.5546218487395,37.48290013679891,48.8,65.61574010691233,85.71428571428571,54.2618693109044,100.0,N/A-financial-sector,Mid,10000000.0,GREEN,68.61574010691233,57.2618693109044,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
TRANSRAILL,Capital Goods,Cyclical,6785.748420964062,0.17119163574113713,0.2872021431149178,0.29723805348531346,3.7442922374429224,29.71814906431982,29.61567445365485,16.818787271701677,-0.10802931757830869,0.04049457783922583,-0.3223121460682211,,False,False,49.00984729867406,4924655.0,-10314039.0,302751314.49819946,,,16.818787271701677,71.96261682242991,89.81481481481481,80.88871581862236,84.8062015503876,83.87096774193549,False,77.46442411019571,4.958342423911858,Neutral,12.218062889180214,85.89161118508655,77.5027962716378,,,8.481532147742818,56.39999999999999,65.26479496501521,85.71428571428571,60.8014986698702,85.71428571428571,GREEN,Small,2500000.0,GREEN,68.26479496501521,63.8014986698702,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
COALINDIA,Oil Gas & Consumable Fuels,Cyclical,263142.92587479856,0.4400337601477956,0.5451720057412788,0.11815082870144918,33.91611842105263,6.796467589689215,3.591627965798039,8.469084544263094,-0.032597609273309236,0.009557900252392892,0.20066879853595188,-0.014679673203685906,False,True,34.82313096542545,60019727.0,188272845.0,3380908640.1707764,0.528333333333333,1.4899999999999998,8.469084544263094,100.0,100.0,100.0,31.007751937984494,19.892473118279568,False,66.75446049277825,66.90379611912483,Pulled back,20.913765334830003,45.74513981358189,57.59600532623169,67.89915966386555,84.70588235294117,88.0984952120383,88.93333333333334,65.19141114722805,100.0,54.926095517645244,100.0,GREEN,Large,50000000.0,GREEN,68.19141114722805,57.926095517645244,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
EIEL,Utilities,NotCyclical,4092.1573455869125,0.2816119133831967,0.28202693859666733,0.3422546634225466,7.694444444444445,50.22975965888028,8.223062381852554,21.74592498164849,0.09973812799433568,0.19802444952461773,-0.17703195741801359,,True,True,54.76694134469651,77287716.0,317187715.0,285146640.0801697,,,21.74592498164849,90.0,84.51127819548873,87.25563909774436,94.26356589147287,34.67741935483871,True,56.35662767748302,27.3876404494382,Neutral,64.58997253219701,16.108388814913447,96.33475366178429,,,93.16005471956224,91.86666666666666,69.08370801197536,85.71428571428571,67.26458397758108,85.71428571428571,GREEN,Small,2500000.0,GREEN,68.08370801197536,66.26458397758108,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
PREMIERENE,Capital Goods,Cyclical,49862.16511055403,0.18356719483797276,0.18464208772902715,0.8606918969120038,15.044303797468354,76.25124942140414,20.036821110770163,32.99160598279189,0.08969675610260475,0.47090149074519316,-0.0025089633095923825,,True,True,60.654819841138185,13753102.0,46155031.0,1158929821.0621948,,,32.99160598279189,75.70093457943925,52.77777777777778,64.23935617860852,99.06976744186046,70.96774193548387,True,49.38344459279039,46.780571615577614,Neutral,68.60832753969571,85.89161118508655,77.5027962716378,,,67.16826265389876,71.06666666666666,68.98694592116894,85.71428571428571,66.0126386466581,85.71428571428571,GREEN,Large,50000000.0,GREEN,67.98694592116894,65.0126386466581,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
NAM-INDIA,Financial Services,NotCyclical,73451.96078431373,0.27927964660615273,0.360036151018132,0.016097875080489377,287.14285714285717,24.587706865827386,21.425369789332137,47.95918367346938,0.16059027516116986,0.3050866498615097,0.46123997594932664,0.8043640412518953,True,True,47.77855778284262,3331833.0,21093082.0,980836457.5062256,0.6849999999999999,2.635,47.95918367346938,89.91596638655463,85.41666666666666,87.66631652661064,79.37984496124031,72.71505376344086,False,28.36505170736123,88.43766505431783,Neutral,77.85960978645404,47.73288948069241,28.957922769640476,73.94957983193278,91.09243697478992,55.95075239398085,50.13333333333333,67.88815358554803,100.0,65.17086147084792,100.0,N/A-financial-sector,Large,50000000.0,GREEN,67.88815358554803,65.17086147084792,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
